xunit, xunit_low, fitted_data, total_model, Nnbb_invcoax, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_holders, K40_mini_shrouds, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, alpha_high_energy_invcoax, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
7687.5, 7680, 0, 5.0176e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0176e-10, 0.5, 0, 0.5, 0, 0.5, 0, -0.0680543
7702.5, 7695, 0, 1.70504e-307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70504e-307, 0.5, 0, 0.5, 0, 0.5, 0, -0.0035485
7717.5, 7710, 0, 8.36267e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.36267e-10, 0.5, 0, 0.5, 0, 0.5, 0, -0.0686587
7732.5, 7725, 0, 1.17077e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17077e-09, 0.5, 0, 0.5, 0, 0.5, 0, -0.0690611
7747.5, 7740, 0, 6.69014e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.69014e-10, 0.5, 0, 0.5, 0, 0.5, 0, -0.0683938
7762.5, 7755, 0, 1.17077e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17077e-09, 0.5, 0, 0.5, 0, 0.5, 0, -0.0690611
7777.5, 7770, 0, 5.0176e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0176e-10, 0.5, 0, 0.5, 0, 0.5, 0, -0.0680543
7792.5, 7785, 0, 3.34507e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34507e-10, 0.5, 0, 0.5, 0, 0.5, 0, -0.06758
7807.5, 7800, 0, 6.69014e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.69014e-10, 0.5, 0, 0.5, 0, 0.5, 0, -0.0683938
7822.5, 7815, 0, 8.36267e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.36267e-10, 0.5, 0, 0.5, 0, 0.5, 0, -0.0686587
7837.5, 7830, 0, 5.0176e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0176e-10, 0.5, 0, 0.5, 0, 0.5, 0, -0.0680543
7852.5, 7845, 0, 6.69014e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.69014e-10, 0.5, 0, 0.5, 0, 0.5, 0, -0.0683938
7867.5, 7860, 0, 8.36267e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.36267e-10, 0.5, 0, 0.5, 0, 0.5, 0, -0.0686587
7882.5, 7875, 0, 3.34507e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34507e-10, 0.5, 0, 0.5, 0, 0.5, 0, -0.06758
7897.5, 7890, 0, 5.0176e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0176e-10, 0.5, 0, 0.5, 0, 0.5, 0, -0.0680543
7912.5, 7905, 0, 8.36267e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.36267e-10, 0.5, 0, 0.5, 0, 0.5, 0, -0.0686587
7927.5, 7920, 0, 8.36267e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.36267e-10, 0.5, 0, 0.5, 0, 0.5, 0, -0.0686587
7942.5, 7935, 0, 3.34507e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34507e-10, 0.5, 0, 0.5, 0, 0.5, 0, -0.06758
7957.5, 7950, 0, 1.67253e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67253e-10, 0.5, 0, 0.5, 0, 0.5, 0, -0.0667801
7972.5, 7965, 0, 5.0176e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0176e-10, 0.5, 0, 0.5, 0, 0.5, 0, -0.0680543
7987.5, 7980, 0, 3.34507e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34507e-10, 0.5, 0, 0.5, 0, 0.5, 0, -0.06758
