xunit, xunit_low, fitted_data, total_model, Nnbb_bege, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_holders, K40_mini_shrouds, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, alpha_high_energy_bege, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
2332.5, 2325, 4, 4.41244, 0, 0, 0, 0, 0.0624236, 1.63429, 0.0962918, 0.251308, 0.124185, 0, 0, 0, 0, 0, 0, 0.0555688, 0.456028, 0.0875876, 0.000782325, 0, 0.0160353, 0.134661, 0.00169629, 0.0108493, 0.0031793, 0, 1.47755, 6.5, 1.5, 9.5, 0.5, 11.5, 0, -0.124142
2347.5, 2340, 3, 4.44579, 0, 0, 0, 0, 0.0661238, 1.72145, 0.101135, 0.262507, 0.110524, 0, 0, 0, 0, 0, 0, 0.0530713, 0.455758, 0.0842358, 0, 0, 0.0141707, 0.0872307, 0.00119657, 0.00665633, 0.00199918, 0, 1.47974, 6.5, 1.5, 9.5, 0.5, 11.5, 0, -0.645035
2362.5, 2355, 4, 4.52343, 0, 0, 0, 0, 0.0677804, 1.80512, 0.104357, 0.276126, 0.0983347, 0, 0, 0, 0, 0, 0, 0.0536957, 0.43525, 0.0839216, 0, 0.0063405, 0.0147301, 0.0859934, 0.00113697, 0.00690092, 0.00208944, 0, 1.48166, 6.5, 1.5, 9.5, 0.5, 11.5, 0, -0.175843
2377.5, 2370, 5, 4.35941, 0, 0, 0, 0, 0.0662134, 1.73201, 0.10082, 0.262252, 0.0845705, 0, 0, 0, 0, 0, 0, 0.0387109, 0.395584, 0.0810121, 0.000782325, 0.0063405, 0.0134249, 0.0851685, 0.00126534, 0.00587015, 0.00200921, 0, 1.48338, 6.5, 1.5, 9.5, 0.5, 11.5, 0, 0.3674
2392.5, 2385, 8, 3.84422, 0, 0, 0, 0, 0.0511663, 1.37138, 0.0773874, 0.19334, 0.0670059, 0, 0, 0, 0, 0, 0, 0.0443302, 0.382092, 0.077416, 0, 0, 0.0124926, 0.0738265, 0.000976513, 0.00585268, 0.00161807, 0, 1.48533, 5.5, 1.5, 8.5, 0.5, 10.5, 0, 1.83663
2407.5, 2400, 4, 3.68316, 0, 0, 0, 0, 0.047415, 1.28016, 0.0704208, 0.175165, 0.0583434, 0, 0, 0, 0, 0, 0, 0.0330915, 0.358076, 0.0737849, 0.000782325, 0.0063405, 0.0111874, 0.0725892, 0.000985682, 0.00557315, 0.00165484, 0, 1.48758, 5.5, 1.5, 7.5, 0, 10.5, 0, 0.233169
2422.5, 2415, 5, 5.37262, 0, 0, 0, 0, 0.0455441, 1.2382, 0.0675036, 0.164902, 0.0502287, 0, 0, 0, 0, 0, 0, 1.22251, 0.53671, 0.0721789, 0.0148642, 0.0443835, 0.351845, 0.0661964, 0.000999435, 0.00555568, 0.00176182, 0, 1.48923, 7.5, 2.5, 10.5, 0.5, 13.5, 0, -0.0906909
2437.5, 2430, 3, 3.53182, 0, 0, 0, 0, 0.0438299, 1.18853, 0.0640767, 0.153872, 0.0427646, 0, 0, 0, 0, 0, 0, 0.0174823, 0.330823, 0.0669999, 0, 0.00317025, 0.00578017, 0.109709, 0.00145789, 0.00943417, 0.00249396, 0, 1.4914, 5.5, 1.5, 7.5, 0, 10.5, 0, -0.209557
2452.5, 2445, 8, 6.48677, 0, 0, 0, 0, 0.0408237, 1.12621, 0.059592, 0.140934, 0.0409157, 0, 0, 0, 0, 0, 0, 0.0199798, 0.330283, 0.0647422, 0, 0, 0.00484789, 2.83139, 0.0404405, 0.230211, 0.0632282, 0, 1.49317, 9.5, 3.5, 11.5, 1.5, 15.5, 0.5, 0.630807
2467.5, 2460, 3, 3.21752, 0, 0, 0, 0, 0.0370883, 1.03816, 0.0539266, 0.125071, 0.0389298, 0, 0, 0, 0, 0, 0, 0.0162336, 0.315712, 0.0632409, 0, 0, 0.0052208, 0.0259836, 0.000343842, 0.00200913, 0.000551613, 0, 1.49505, 4.5, 0.5, 6.5, 0, 9.5, 0, -0.0468568
2482.5, 2475, 2, 3.06498, 0, 0, 0, 0, 0.0316803, 0.922995, 0.0468243, 0.108523, 0.0353347, 0, 0, 0, 0, 0, 0, 0.0143605, 0.297632, 0.0585042, 0.000782325, 0, 0.00466143, 0.0435122, 0.000343842, 0.00228866, 0.000521525, 0, 1.49701, 4.5, 0.5, 6.5, 0, 9.5, 0, -0.567065
2497.5, 2490, 1, 3.21248, 0, 0, 0, 0, 0.0273853, 0.805112, 0.0392072, 0.0903044, 0.379917, 0, 0, 0, 0, 0, 0, 0.0143605, 0.263363, 0.0587253, 0, 0, 0.0026104, 0.0294893, 0.000288828, 0.00209648, 0.000421232, 0, 1.4992, 4.5, 0.5, 6.5, 0, 9.5, 0, -1.34708
2512.5, 2505, 5, 3.56116, 0, 0, 0, 0, 0.0222555, 0.680667, 0.0325122, 0.0745456, 0.87813, 0, 0, 0, 0, 0, 0, 0.0162336, 0.260665, 0.0536046, 0, 0, 0.0052208, 0.0332013, 0.000220059, 0.00206154, 0.000484751, 0, 1.50136, 5.5, 1.5, 7.5, 0, 10.5, 0, 0.776644
2527.5, 2520, 3, 2.55791, 0, 0, 0, 0, 0.018485, 0.6123, 0.0278277, 0.0619811, 0, 0, 0, 0, 0, 0, 0, 0.0149848, 0.235839, 0.0523128, 0, 0.00317025, 0.00484789, 0.0212406, 0.000174214, 0.00120548, 0.000310909, 0, 1.50323, 4.5, 0.5, 6.5, 0, 8.5, 0, 0.323041
2542.5, 2535, 3, 2.48772, 0, 0, 0, 0, 0.0168028, 0.570434, 0.025602, 0.0566156, 3.42391e-05, 0, 0, 0, 0, 0, 0, 0.0137361, 0.224506, 0.0506253, 0, 0, 0.00279686, 0.0185597, 0.000279659, 0.00193925, 0.000538241, 0, 1.50525, 4.5, 0.5, 5.5, 0, 8.5, 0, 0.367422
2557.5, 2550, 4, 2.43415, 0, 0, 0, 0, 0.0162559, 0.541115, 0.0239705, 0.0541484, 0, 0, 0, 0, 0, 0, 0, 0.0143605, 0.209125, 0.0463891, 0, 0, 0.00335623, 0.0160851, 0.000256736, 0.00136271, 0.00034434, 0, 1.50738, 3.5, 0.5, 5.5, 0, 8.5, 0, 0.93714
2572.5, 2565, 1, 2.39543, 0, 0, 0, 0, 0.0151622, 0.521591, 0.0228589, 0.0506138, 6.84782e-05, 0, 0, 0, 0, 0, 0, 0.0099899, 0.198602, 0.0458188, 0.000782325, 0, 0.0026104, 0.0160851, 0.000229228, 0.0014326, 0.00035437, 0, 1.50923, 3.5, 0.5, 5.5, 0, 8.5, 0, -0.943754
2587.5, 2580, 0, 2.35695, 0, 0, 0, 0, 0.0152037, 0.510196, 0.0225029, 0.0496009, 0, 0, 0, 0, 0, 0, 0, 0.00811679, 0.175395, 0.0413731, 0.000782325, 0, 0.00223749, 0.0185597, 0.000165044, 0.00106571, 0.000320939, 0, 1.51143, 3.5, 0.5, 5.5, 0, 7.5, 0, -2.13679
2602.5, 2595, 1, 2.38601, 0, 0, 0, 0, 0.0162175, 0.537435, 0.0241677, 0.0543691, 0, 0, 0, 0, 0, 0, 0, 0.00561932, 0.172967, 0.0389058, 0.000782325, 0, 0.00279686, 0.0173224, 0.000178798, 0.00117054, 0.000324282, 0, 1.51375, 3.5, 0.5, 5.5, 0, 8.5, 0, -0.93809
2617.5, 2610, 20, 24.7769, 0, 0, 0, 0, 0.774911, 18.4351, 1.08915, 2.72689, 0, 0, 0, 0, 0, 0, 0, 0.00936553, 0.16784, 0.0379399, 0, 0.00317025, 0.00354269, 0.0115483, 0.000192552, 0.000995829, 0.000364399, 0, 1.51582, 29.5, 19.5, 34.5, 14.5, 40.5, 10.5, -0.9579
2632.5, 2625, 1, 2.10358, 0, 0, 0, 0, 0.00353389, 0.335661, 0.00794748, 0.00161276, 3.42391e-05, 0, 0, 0, 0, 0, 0, 0.0112386, 0.1673, 0.0357519, 0, 0, 0.00279686, 0.0183535, 0.000247567, 0.00127536, 0.000347683, 0, 1.51748, 3.5, 0.5, 5.5, 0, 7.5, 0, -0.781048
2647.5, 2640, 0, 2.06663, 0, 0, 0, 0, 0.0033644, 0.322154, 0.00762476, 0.00159199, 0, 0, 0, 0, 0, 0, 0, 0.0099899, 0.151919, 0.0328657, 0, 0, 0.00428852, 0.0113421, 0.000151291, 0.00113559, 0.000277478, 0, 1.51993, 3.5, 0.5, 5.5, 0, 7.5, 0, -1.99653
2662.5, 2655, 1, 2.02885, 0, 0, 0, 0, 0.0031821, 0.294883, 0.00687176, 0.00156342, 3.42391e-05, 0, 0, 0, 0, 0, 0, 0.00686806, 0.140316, 0.0314342, 0, 0, 0.00372914, 0.0160851, 0.000183383, 0.00113559, 0.000267449, 0, 1.52229, 3.5, 0.5, 5.5, 0, 7.5, 0, -0.732371
2677.5, 2670, 3, 2.01073, 0, 0, 0, 0, 0.00330683, 0.298468, 0.0069025, 0.00142318, 0, 0, 0, 0, 0, 0, 0, 0.00499495, 0.122237, 0.0284316, 0.000782325, 0.00317025, 0.00223749, 0.0129918, 0.000174214, 0.000821122, 0.00024739, 0, 1.52454, 3.5, 0.5, 5.5, 0, 7.5, 0, 0.663052
2692.5, 2685, 2, 2.12234, 0, 0, 0, 0, 0.00362664, 0.347439, 0.00793979, 0.00174002, 3.42391e-05, 0, 0, 0, 0, 0, 0, 0.00624369, 0.120348, 0.0267441, 0, 0, 0.00242394, 0.0707332, 0.00107279, 0.00600991, 0.00152446, 0, 1.52646, 3.5, 0.5, 5.5, 0, 7.5, 0, -0.0264073
2707.5, 2700, 1, 2.00106, 0, 0, 0, 0, 0.00331003, 0.29786, 0.00695884, 0.00180495, 0, 0, 0, 0, 0, 0, 0, 0.00561932, 0.115221, 0.0259062, 0, 0, 0.00223749, 0.0119607, 0.000169629, 0.000925946, 0.00024739, 0, 1.52884, 3.5, 0.5, 5.5, 0, 7.5, 0, -0.714049
2722.5, 2715, 0, 2.02785, 0, 0, 0, 0, 0.00348912, 0.303365, 0.00744548, 0.00197895, 0, 0, 0, 0, 0, 0, 0, 0.00749242, 0.114682, 0.0235437, 0, 0, 0.00167811, 0.0311391, 0.000192552, 0.00157236, 0.000340997, 0, 1.53093, 3.5, 0.5, 5.5, 0, 7.5, 0, -1.96277
2737.5, 2730, 1, 1.98865, 0, 0, 0, 0, 0.00374177, 0.303333, 0.0076222, 0.00186727, 0, 0, 0, 0, 0, 0, 0, 0.00686806, 0.093904, 0.0221704, 0, 0, 0.00298331, 0.0119607, 0.000119199, 0.00076871, 0.000173842, 0, 1.53314, 3.5, 0.5, 5.5, 0, 7.5, 0, -0.714707
2752.5, 2745, 0, 1.97411, 0, 0, 0, 0, 0.00364583, 0.301061, 0.00735327, 0.00179196, 0, 0, 0, 0, 0, 0, 0, 0.00624369, 0.0823009, 0.020832, 0.000782325, 0.00317025, 0.00316977, 0.00721767, 7.79376e-05, 0.000786181, 0.000234018, 0, 1.53544, 3.5, 0.5, 5.5, 0, 7.5, 0, -1.96245
2767.5, 2760, 2, 2.00198, 0, 0, 0, 0, 0.00359146, 0.293795, 0.00731485, 0.00156342, 0, 0, 0, 0, 0, 0, 0, 0.00437058, 0.085539, 0.0178876, 0, 0.00317025, 0.00167811, 0.0406252, 0.000550148, 0.0034592, 0.000862522, 0, 1.53757, 3.5, 0.5, 5.5, 0, 7.5, 0, 0.048686
2782.5, 2775, 0, 1.96474, 0, 0, 0, 0, 0.00313093, 0.290786, 0.00696909, 0.00163094, 0, 0, 0, 0, 0, 0, 0, 0.00499495, 0.0747454, 0.0172126, 0.000782325, 0.00317025, 0.000932286, 0.0183535, 0.000265905, 0.00150248, 0.000367742, 0, 1.5399, 3.5, 0.5, 5.5, 0, 7.5, 0, -1.95397
2797.5, 2790, 0, 1.99564, 0, 0, 0, 0, 0.0033612, 0.324778, 0.00734559, 0.00141799, 0, 0, 0, 0, 0, 0, 0, 0.00874116, 0.0793327, 0.0155018, 0, 0.00317025, 0.00279686, 0.00639279, 8.25222e-05, 0.000419296, 0.000173842, 0, 1.54213, 3.5, 0.5, 5.5, 0, 7.5, 0, -1.9352
2812.5, 2805, 3, 1.93929, 0, 0, 0, 0, 0.00308936, 0.293923, 0.00670528, 0.00111673, 0, 0, 0, 0, 0, 0, 0, 0.00561932, 0.0599043, 0.0142798, 0, 0, 0.00242394, 0.00659901, 9.16913e-05, 0.000681357, 0.00015044, 0, 1.54471, 3.5, 0.5, 5.5, 0, 7.5, 0, 0.70409
2827.5, 2820, 2, 1.92168, 0, 0, 0, 0, 0.00296463, 0.269437, 0.00590618, 0.00117906, 0, 0, 0, 0, 0, 0, 0, 0.00624369, 0.0617931, 0.0134186, 0, 0, 0.00223749, 0.0101047, 0.00016046, 0.000803651, 0.000264106, 0, 1.54717, 3.5, 0.5, 4.5, 0, 7.5, 0, 0.0977037
2842.5, 2835, 1, 1.87083, 0, 0, 0, 0, 0.00271198, 0.244632, 0.00560652, 0.00103622, 0, 0, 0, 0, 0, 0, 0, 0.00124874, 0.0472218, 0.0119755, 0, 0, 0.00223749, 0.0043306, 8.71068e-05, 0.000384355, 0.00010698, 0, 1.54925, 3.5, 0.5, 4.5, 0, 7.5, 0, -0.643773
2857.5, 2850, 2, 1.87398, 0, 0, 0, 0, 0.00226745, 0.235542, 0.00536064, 0.000945324, 0, 0, 0, 0, 0, 0, 0, 0.00624369, 0.0539678, 0.0105091, 0, 0, 0.0013052, 0.00577414, 6.41839e-05, 0.000366884, 0.000153783, 0, 1.55148, 3.5, 0.5, 4.5, 0, 7.5, 0, 0.12436
2872.5, 2865, 1, 1.85934, 0, 0, 0, 0, 0.00230902, 0.224499, 0.0048151, 0.000893383, 0, 0, 0, 0, 0, 0, 0, 0.00437058, 0.0437139, 0.00949661, 0, 0, 0.00167811, 0.0121669, 0.000137537, 0.000891005, 0.000260763, 0, 1.55411, 3.5, 0.5, 4.5, 0, 7.5, 0, -0.635862
2887.5, 2880, 1, 1.91345, 0, 0, 0, 0, 0.00232821, 0.275263, 0.00563469, 0.00085183, 0, 0, 0, 0, 0, 0, 0, 0.00499495, 0.0388568, 0.00846082, 0, 0, 0.00167811, 0.0171162, 0.000201721, 0.00127536, 0.000374428, 0, 1.55642, 3.5, 0.5, 4.5, 0, 7.5, 0, -0.664163
2902.5, 2895, 1, 1.82555, 0, 0, 0, 0, 0.00198282, 0.202734, 0.0040288, 0.00075574, 0, 0, 0, 0, 0, 0, 0, 0.0106143, 0.0315712, 0.00740177, 0, 0, 0.0013052, 0.00577414, 8.25222e-05, 0.000209648, 8.02346e-05, 0, 1.55901, 3.5, 0.5, 4.5, 0, 6.5, 0, -0.612444
2917.5, 2910, 0, 1.83781, 0, 0, 0, 0, 0.00171418, 0.199662, 0.00395197, 0.000644067, 0, 0, 0, 0, 0, 0, 0, 0.00624369, 0.0304918, 0.00651728, 0, 0, 0.000745829, 0.0233028, 0.000430949, 0.00209648, 0.000615132, 0, 1.56139, 3.5, 0.5, 4.5, 0, 6.5, 0, -1.88333
2932.5, 2925, 2, 1.82936, 0, 0, 0, 0, 0.00171418, 0.195245, 0.00401856, 0.000659649, 0, 0, 0, 0, 0, 0, 0, 0.0193554, 0.0286029, 0.0059121, 0, 0, 0.00559372, 0.00391816, 5.04302e-05, 0.000349414, 8.02346e-05, 0, 1.56386, 3.5, 0.5, 4.5, 0, 6.5, 0, 0.156268
2947.5, 2940, 1, 1.80991, 0, 0, 0, 0, 0.00156707, 0.19342, 0.00390074, 0.000607708, 0, 0, 0, 0, 0, 0, 0, 0.00499495, 0.0299521, 0.00535348, 0, 0, 0.0013052, 0.00226841, 2.29228e-05, 0.000227119, 4.34604e-05, 0, 1.56624, 2.5, 0, 4.5, 0, 6.5, 0, -0.601529
2962.5, 2955, 2, 1.8108, 0, 0, 0, 0, 0.00160864, 0.191788, 0.0038111, 0.000625888, 0, 0, 0, 0, 0, 0, 0, 0.00624369, 0.0310315, 0.00420132, 0, 0, 0.000372914, 0.00185597, 9.16913e-06, 0.000157236, 3.67742e-05, 0, 1.56906, 2.5, 0, 4.5, 0, 6.5, 0, 0.169658
2977.5, 2970, 2, 1.79974, 0, 0, 0, 0, 0.00128244, 0.170919, 0.00335008, 0.000441497, 0, 0, 0, 0, 0, 0, 0, 0.00249747, 0.0191586, 0.00388709, 0, 0, 0.00205103, 0.0220655, 0.000366765, 0.00150248, 0.000521525, 0, 1.5717, 2.5, 0, 4.5, 0, 6.5, 0, 0.177669
2992.5, 2985, 1, 1.78391, 0, 0, 0, 0, 0.00141676, 0.164934, 0.00326812, 0.000462274, 0, 0, 0, 0, 0, 0, 0, 0.00561932, 0.0199681, 0.00292114, 0, 0.00317025, 0.0013052, 0.00556792, 0.000132952, 0.000821122, 0.00020393, 0, 1.57412, 2.5, 0, 4.5, 0, 6.5, 0, -0.583287
3007.5, 3000, 0, 1.77918, 0, 0, 0, 0, 0.00131442, 0.160357, 0.00307091, 0.000451886, 0, 0, 0, 0, 0, 0, 0, 0.00437058, 0.0156507, 0.00258364, 0, 0.00317025, 0.00149166, 0.00907364, 0.000123783, 0.000594003, 0.000180528, 0, 1.57675, 2.5, 0, 4.5, 0, 6.5, 0, -1.83075
3022.5, 3015, 2, 1.74669, 0, 0, 0, 0, 0.00103938, 0.137887, 0.00274563, 0.000363586, 0, 0, 0, 0, 0, 0, 0, 0.00561932, 0.0143015, 0.00215303, 0, 0, 0.00186457, 0.0010311, 1.37537e-05, 8.73534e-05, 2.00587e-05, 0, 1.57956, 2.5, 0, 4.5, 0, 6.5, 0, 0.208971
3037.5, 3030, 2, 1.73273, 0, 0, 0, 0, 0.00103938, 0.118843, 0.00235633, 0.000314242, 0, 0, 0, 0, 0, 0, 0, 0.00561932, 0.0178094, 0.00172242, 0, 0, 0.00205103, 0.000824877, 4.58457e-06, 6.98827e-05, 1.00293e-05, 0, 1.58206, 2.5, 0, 4.5, 0, 6.5, 0, 0.219227
3052.5, 3045, 2, 1.76009, 0, 0, 0, 0, 0.00094024, 0.111834, 0.00211045, 0.000293466, 0, 0, 0, 0, 0, 0, 0, 0.00936553, 0.0137618, 0.00141984, 0, 0, 0.00149166, 0.030108, 0.000334673, 0.00297002, 0.000748857, 0, 1.58471, 2.5, 0, 4.5, 0, 6.5, 0, 0.199168
3067.5, 3060, 1, 1.70908, 0, 0, 0, 0, 0.000815514, 0.0981984, 0.00189531, 0.000262301, 0, 0, 0, 0, 0, 0, 0, 0.00187311, 0.0153808, 0.00103578, 0, 0, 0.0013052, 0.000618658, 4.58457e-06, 1.74707e-05, 6.68622e-06, 0, 1.58767, 2.5, 0, 4.5, 0, 6.5, 0, -0.538548
3082.5, 3075, 0, 1.70641, 0, 0, 0, 0, 0.000783533, 0.0882761, 0.00171602, 0.000257107, 0, 0, 0, 0, 0, 0, 0, 0.00686806, 0.00971421, 0.000942678, 0, 0, 0.00149166, 0.0053617, 9.62759e-05, 0.000594003, 0.000217302, 0, 1.59009, 2.5, 0, 4.5, 0, 6.5, 0, -1.80349
3097.5, 3090, 0, 1.69172, 0, 0, 0, 0, 0.000668402, 0.0801463, 0.00151881, 0.000264898, 0, 0, 0, 0, 0, 0, 0, 0.00561932, 0.00782533, 0.000686642, 0, 0, 0.00149166, 0.000206219, 9.16913e-06, 0.000104824, 3.34311e-06, 0, 1.59318, 2.5, 0, 4.5, 0, 6.5, 0, -1.79015
3112.5, 3105, 2, 1.6877, 0, 0, 0, 0, 0.000610836, 0.074673, 0.0014138, 0.000210361, 0, 0, 0, 0, 0, 0, 0, 0.00374621, 0.00755549, 0.000651728, 0.000782325, 0, 0.0013052, 0.000206219, 0, 0, 0, 0, 1.59654, 2.5, 0, 4.5, 0, 6.5, 0, 0.252577
3127.5, 3120, 2, 1.81951, 0, 0, 0, 0, 0.00141356, 0.198445, 0.0037778, 0.000475259, 0, 0, 0, 0, 0, 0, 0, 0.00624369, 0.00728565, 0.000395692, 0, 0, 0.00242394, 0, 0, 0, 0, 0, 1.59905, 3.5, 0.5, 4.5, 0, 6.5, 0, 0.163366
3142.5, 3135, 1, 1.68709, 0, 0, 0, 0, 0.000505299, 0.0631824, 0.00119353, 0.000174002, 0, 0, 0, 0, 0, 0, 0, 0.00686806, 0.0102539, 0.000395692, 0, 0, 0.00242394, 0.000412438, 9.16913e-06, 0, 1.67155e-05, 0, 1.60165, 2.5, 0, 4.5, 0, 6.5, 0, -0.522657
3157.5, 3150, 1, 1.68187, 0, 0, 0, 0, 0.000527686, 0.0607819, 0.00103473, 0.000194778, 0, 0, 0, 0, 0, 0, 0, 0.00499495, 0.00647614, 0.000151294, 0, 0, 0.00111874, 0.00164975, 1.37537e-05, 5.2412e-05, 1.67155e-05, 0, 1.60486, 2.5, 0, 4.5, 0, 6.5, 0, -0.518871
3172.5, 3165, 2, 1.68334, 0, 0, 0, 0, 0.000412554, 0.0565249, 0.0010373, 0.000150629, 0, 0, 0, 0, 0, 0, 0, 0.00936553, 0.0062063, 0.000197846, 0, 0, 0.00167811, 0, 0, 1.74707e-05, 3.34311e-06, 0, 1.60774, 2.5, 0, 4.5, 0, 6.5, 0, 0.255831
3187.5, 3180, 0, 1.71426, 0, 0, 0, 0, 0.000607638, 0.0782259, 0.00135745, 0.000202569, 0, 0, 0, 0, 0, 0, 0, 0.00749242, 0.00782533, 0.000104742, 0, 0.00317025, 0.00186457, 0.00226841, 4.12611e-05, 0.000227119, 4.34604e-05, 0, 1.61083, 2.5, 0, 4.5, 0, 6.5, 0, -1.81065
3202.5, 3195, 3, 2.40255, 0, 0, 0, 0, 0.00532803, 0.757901, 0.0131775, 0.00129852, 0, 0, 0, 0, 0, 0, 0, 0.00686806, 0.00296823, 9.3104e-05, 0, 0, 0.0013052, 0, 0, 0, 0, 0, 1.61361, 3.5, 0.5, 5.5, 0, 8.5, 0, 0.415312
3217.5, 3210, 2, 1.66144, 0, 0, 0, 0, 0.000195084, 0.030855, 0.00044053, 4.41497e-05, 0, 0, 0, 0, 0, 0, 0, 0.00624369, 0.00458726, 4.6552e-05, 0, 0, 0.00223749, 0, 0, 0, 0, 0, 1.61679, 2.5, 0, 4.5, 0, 6.5, 0, 0.264491
3232.5, 3225, 0, 1.66581, 0, 0, 0, 0, 0.000191886, 0.0329995, 0.000507122, 9.08965e-05, 0, 0, 0, 0, 0, 0, 0, 0.00561932, 0.00566662, 5.819e-05, 0, 0, 0.000745829, 0, 0, 0, 0, 0, 1.61994, 2.5, 0, 4.5, 0, 6.5, 0, -1.80343
3247.5, 3240, 1, 1.66176, 0, 0, 0, 0, 0.000191886, 0.0283905, 0.000458459, 4.93438e-05, 0, 0, 0, 0, 0, 0, 0, 0.00437058, 0.00377775, 3.4914e-05, 0, 0, 0.0013052, 0, 0, 0, 0, 0, 1.62318, 2.5, 0, 4.5, 0, 6.5, 0, -0.512714
3262.5, 3255, 5, 1.66343, 0, 0, 0, 0, 0.000175895, 0.0276223, 0.000473826, 5.45379e-05, 0, 0, 0, 0, 0, 0, 0, 0.00312184, 0.00107936, 2.3276e-05, 0, 0.00317025, 0.00149166, 0, 0, 0, 0, 0, 1.62621, 2.5, 0, 4.5, 0, 6.5, 0, 1.58387
3277.5, 3270, 1, 1.66911, 0, 0, 0, 0, 0.000127924, 0.0254458, 0.000407235, 4.93438e-05, 0, 0, 0, 0, 0, 0, 0, 0.00561932, 0.00350791, 2.3276e-05, 0, 0.00317025, 0.00111874, 0, 0, 0, 0, 0, 1.62964, 2.5, 0, 4.5, 0, 6.5, 0, -0.518084
3292.5, 3285, 0, 1.66176, 0, 0, 0, 0, 0.000137518, 0.0225651, 0.000348326, 4.15527e-05, 0, 0, 0, 0, 0, 0, 0, 0.00249747, 0.0013492, 4.6552e-05, 0.000782325, 0, 0.000932286, 0, 0, 0, 0, 0, 1.63306, 2.5, 0, 4.5, 0, 6.5, 0, -1.79959
3307.5, 3300, 1, 1.66632, 0, 0, 0, 0, 0.000127924, 0.0222451, 0.000286857, 3.11645e-05, 0, 0, 0, 0, 0, 0, 0, 0.00249747, 0.00269839, 2.3276e-05, 0.000782325, 0, 0.00149166, 0, 0, 0, 0, 0, 1.63614, 2.5, 0, 4.5, 0, 6.5, 0, -0.516047
3322.5, 3315, 0, 1.66668, 0, 0, 0, 0, 0.000111933, 0.0206767, 0.000189531, 3.11645e-05, 0, 0, 0, 0, 0, 0, 0, 0.00249747, 0.00242855, 1.1638e-05, 0, 0, 0.000745829, 0, 0, 0, 0, 0, 1.63999, 2.5, 0, 4.5, 0, 6.5, 0, -1.80425
3337.5, 3330, 2, 1.66876, 0, 0, 0, 0, 0.000102339, 0.0201326, 0.00027149, 4.67468e-05, 0, 0, 0, 0, 0, 0, 0, 0.00124874, 0.00188887, 1.1638e-05, 0, 0, 0.00167811, 0, 0, 0, 0, 0, 1.64338, 2.5, 0, 4.5, 0, 6.5, 0, 0.259022
3352.5, 3345, 0, 1.6663, 0, 0, 0, 0, 0.00011833, 0.0164518, 0.000235633, 4.41497e-05, 0, 0, 0, 0, 0, 0, 0, 0.00187311, 0.000539678, 2.3276e-05, 0, 0, 0.000372914, 0, 0, 0, 0, 0, 1.64664, 2.5, 0, 4.5, 0, 6.5, 0, -1.80389
3367.5, 3360, 0, 1.66903, 0, 0, 0, 0, 6.716e-05, 0.0151074, 0.000189531, 2.85675e-05, 0, 0, 0, 0, 0, 0, 0, 0.00124874, 0.0013492, 0, 0, 0, 0.000745829, 0, 0, 0, 0, 0, 1.65029, 2.5, 0, 4.5, 0, 6.5, 0, -1.80648
3382.5, 3375, 2, 1.67946, 0, 0, 0, 0, 0.000137518, 0.0216049, 0.000304786, 6.23291e-05, 0, 0, 0, 0, 0, 0, 0, 0.00187311, 0.00107936, 2.3276e-05, 0, 0, 0.000559372, 0, 0, 0, 0, 0, 1.65382, 2.5, 0, 4.5, 0, 6.5, 0, 0.258722
3397.5, 3390, 0, 1.6704, 0, 0, 0, 0, 6.39619e-05, 0.0108825, 0.000171602, 5.19409e-05, 0, 0, 0, 0, 0, 0, 0, 0.000624369, 0.000539678, 1.1638e-05, 0, 0, 0.000372914, 0, 0, 0, 0, 0, 1.65768, 2.5, 0, 4.5, 0, 6.5, 0, -1.80778
3412.5, 3405, 3, 1.67314, 0, 0, 0, 0, 5.11695e-05, 0.0108185, 9.73265e-05, 1.81793e-05, 0, 0, 0, 0, 0, 0, 0, 0.000624369, 0.000269839, 1.1638e-05, 0, 0, 0, 0, 0, 0, 0, 0, 1.66124, 2.5, 0, 4.5, 0, 6.5, 0, 0.872162
3427.5, 3420, 0, 1.67786, 0, 0, 0, 0, 4.79714e-05, 0.0104664, 0.000117816, 2.59704e-05, 0, 0, 0, 0, 0, 0, 0, 0.00187311, 0, 1.1638e-05, 0, 0, 0, 0, 0, 0, 0, 0, 1.66532, 2.5, 0, 4.5, 0, 6.5, 0, -1.77762
3442.5, 3435, 2, 1.76103, 0, 0, 0, 0, 4.15752e-05, 0.00928212, 0.0001255, 3.63586e-05, 0, 0, 0, 0, 0, 0, 0, 0.0536957, 0.0118729, 0.00029095, 0.000782325, 0, 0.0160353, 0, 0, 0, 0, 0, 1.66887, 2.5, 0, 4.5, 0, 6.5, 0, 0.198475
