energy, EnrBEGe, EnrCoax, EnrCoax_2, EnrInvCoax, EnrBEGe_2, EnrAll
316, 1.95665, 4.48197, 1.7446, 0.462655, 1.32049, 9.96636
317, 1.85062, 4.07715, 1.92773, 0.587957, 1.24339, 9.68684
318, 1.71568, 4.39522, 1.62893, 0.4241, 1.34941, 9.51334
319, 1.75423, 3.94221, 1.90845, 0.549403, 1.33013, 9.48443
320, 1.79279, 3.92293, 1.90845, 0.539764, 1.15664, 9.32057
321, 1.85062, 3.79763, 1.75423, 0.549403, 1.22411, 9.17599
322, 2.04339, 3.97112, 1.58074, 0.298798, 1.11808, 9.01214
323, 1.76387, 3.92293, 1.80243, 0.472294, 1.19519, 9.15671
324, 1.60002, 3.72052, 1.52291, 0.443378, 1.35905, 8.64587
325, 1.7446, 3.87474, 1.90845, 0.433739, 1.05061, 9.01214
326, 1.77351, 3.91329, 1.81207, 0.346991, 1.28194, 9.1278
327, 1.85062, 3.7398, 1.63857, 0.385546, 1.2723, 8.88683
328, 1.77351, 3.78799, 1.72532, 0.395185, 1.05061, 8.73261
329, 1.6964, 3.66269, 1.41688, 0.385546, 1.147, 8.30851
330, 1.38797, 3.29642, 1.76387, 0.395185, 1.10844, 7.95188
331, 1.58074, 3.59522, 1.67712, 0.375907, 0.92531, 8.1543
332, 1.73496, 3.8651, 1.59038, 0.298798, 1.15664, 8.64587
333, 1.50363, 3.47955, 1.48435, 0.414462, 0.886756, 7.76875
334, 1.80243, 3.57594, 1.5711, 0.481932, 0.973503, 8.4049
335, 1.43616, 3.46027, 1.6964, 0.337353, 1.08917, 8.01935
336, 1.87954, 3.62413, 1.60965, 0.530126, 1.31086, 8.9543
337, 1.65785, 3.38317, 1.75423, 0.462655, 1.06025, 8.31815
338, 1.5711, 3.63377, 1.62893, 0.530126, 1.32049, 8.68442
339, 1.59038, 3.53738, 1.72532, 0.559042, 1.22411, 8.63623
340, 1.52291, 3.73016, 1.51327, 0.472294, 1.13736, 8.37598
341, 1.63857, 3.58558, 1.64821, 0.346991, 1.01206, 8.2314
342, 1.35905, 3.32533, 1.47471, 0.395185, 0.886756, 7.44104
343, 1.67712, 3.27714, 1.45544, 0.404823, 1.04097, 7.8555
344, 1.49399, 3.55666, 1.71568, 0.414462, 0.85784, 8.03863
345, 1.43616, 3.48919, 1.5711, 0.453016, 0.92531, 7.87477
346, 1.59038, 3.22895, 1.64821, 0.375907, 0.877117, 7.72056
347, 1.29158, 3.2675, 1.29158, 0.4241, 0.944587, 7.21935
348, 1.55182, 3.2675, 1.56146, 0.327714, 1.12772, 7.83622
349, 1.63857, 3.19039, 1.72532, 0.433739, 1.04097, 8.02899
350, 2.14942, 3.32533, 1.46507, 0.472294, 0.973503, 8.38562
351, 2.15906, 3.85546, 1.58074, 0.742176, 1.28194, 9.61937
352, 2.01448, 3.33497, 1.89881, 0.50121, 1.48435, 9.23382
353, 1.52291, 3.08437, 1.63857, 0.337353, 0.809646, 7.39284
354, 1.43616, 3.2675, 1.36869, 0.337353, 0.819285, 7.22899
355, 1.37833, 2.85304, 1.38797, 0.318075, 0.848201, 6.78561
