energy, EnrBEGe, EnrCoax, EnrCoax_2, EnrInvCoax, EnrBEGe_2, EnrAll
3689, 0.00192773, 0.00257031, 0.000642576, 0, 0.00192773, 0.00706834
3704, 0.000642576, 0.00128515, 0, 0, 0.00192773, 0.00385546
3719, 0.00321288, 0.00192773, 0.000642576, 0, 0, 0.00578319
3734, 0.00192773, 0.000642576, 0, 0.000642576, 0.00128515, 0.00449804
3749, 0.00257031, 0.00128515, 0.000642576, 0, 0, 0.00449804
3764, 0.00257031, 0.00257031, 0.000642576, 0, 0.00192773, 0.00771092
3779, 0.00128515, 0.00257031, 0, 0, 0.000642576, 0.00449804
3794, 0.00128515, 0.00257031, 0.000642576, 0, 0, 0.00449804
3809, 0.00192773, 0.00128515, 0.000642576, 0, 0.00128515, 0.00514061
3824, 0.00257031, 0, 0, 0, 0.000642576, 0.00321288
3839, 0.00128515, 0.00128515, 0.000642576, 0.000642576, 0.00128515, 0.00514061
3854, 0.00192773, 0, 0, 0, 0.000642576, 0.00257031
3869, 0.00257031, 0.00192773, 0, 0, 0.00128515, 0.00578319
3884, 0.000642576, 0.00321288, 0.00128515, 0, 0.00192773, 0.00706834
3899, 0.000642576, 0.000642576, 0.000642576, 0, 0, 0.00192773
3914, 0.00449804, 0.000642576, 0.00128515, 0, 0.00128515, 0.00771092
3929, 0.00192773, 0.00192773, 0.000642576, 0, 0.00128515, 0.00578319
3944, 0.000642576, 0, 0.000642576, 0, 0.00192773, 0.00321288
3959, 0.00257031, 0, 0.00192773, 0.000642576, 0.000642576, 0.00578319
3974, 0.00128515, 0.00192773, 0, 0, 0.000642576, 0.00385546
3989, 0.00321288, 0.00321288, 0.000642576, 0, 0.000642576, 0.00771092
4004, 0.00257031, 0.00321288, 0, 0, 0, 0.00578319
4019, 0.00385546, 0.00385546, 0.000642576, 0.000642576, 0.000642576, 0.00963865
4034, 0.00128515, 0.00192773, 0, 0, 0.00321288, 0.00642576
4049, 0.00192773, 0.00449804, 0.000642576, 0.000642576, 0.00257031, 0.0102812
4064, 0.000642576, 0.00128515, 0.00257031, 0, 0.00128515, 0.00578319
4079, 0.00128515, 0.00192773, 0.000642576, 0, 0, 0.00385546
4094, 0, 0.00385546, 0.000642576, 0.000642576, 0, 0.00514061
4109, 0.000642576, 0.00321288, 0.00128515, 0, 0, 0.00514061
4124, 0.00128515, 0.00192773, 0, 0, 0.000642576, 0.00385546
4139, 0.00257031, 0.00192773, 0.000642576, 0.000642576, 0.000642576, 0.00642576
4154, 0.00128515, 0.00321288, 0.00192773, 0, 0.00257031, 0.00899607
4169, 0.000642576, 0.00321288, 0.000642576, 0, 0.00257031, 0.00706834
4184, 0.00192773, 0.00257031, 0.000642576, 0, 0.00257031, 0.00771092
4199, 0.00257031, 0.00385546, 0, 0, 0.000642576, 0.00706834
4214, 0.000642576, 0.00385546, 0.00128515, 0, 0.00192773, 0.00771092
4229, 0.00449804, 0.00578319, 0.000642576, 0, 0.00128515, 0.012209
4244, 0.000642576, 0.00257031, 0.000642576, 0.00128515, 0.000642576, 0.00578319
4259, 0.00128515, 0.00257031, 0.00192773, 0, 0.00192773, 0.00771092
4274, 0.00257031, 0.00514061, 0.000642576, 0, 0, 0.00835349
4289, 0.00192773, 0.00192773, 0.000642576, 0, 0.000642576, 0.00514061
4304, 0.00192773, 0.00449804, 0.000642576, 0, 0.000642576, 0.00771092
4319, 0.00449804, 0.00321288, 0.000642576, 0, 0.00321288, 0.0115664
4334, 0.00257031, 0.00385546, 0.00128515, 0.000642576, 0.00128515, 0.00963865
4349, 0.00192773, 0.00192773, 0.00128515, 0, 0.000642576, 0.00578319
4364, 0.00128515, 0.00385546, 0.00128515, 0.000642576, 0.000642576, 0.00771092
4379, 0.00514061, 0.00321288, 0.00128515, 0, 0.00192773, 0.0115664
4394, 0.00385546, 0.00449804, 0.000642576, 0.000642576, 0, 0.00963865
4409, 0.00257031, 0.00128515, 0.000642576, 0, 0.00192773, 0.00642576
4424, 0.00449804, 0.00449804, 0, 0, 0.00192773, 0.0109238
4439, 0.00257031, 0.00642576, 0.000642576, 0, 0.00449804, 0.0141367
4454, 0.00192773, 0.00578319, 0.00128515, 0, 0.00128515, 0.0102812
